size	colour	x	xend	y	yend	key	showSelectedlegendsizecolour	showSelected2	PANEL
1.5	#000000	92.5	93.5	3.8163936117727	3.8163936117727	93 93	LOPART	93	1
1.5	#000000	93.5	96.5	3.62525568411553	3.62525568411553	94 96	LOPART	93	1
1.5	#000000	0.5	1.5	9.10308545337502	9.10308545337502	1 1	LOPART	94	1
1.5	#000000	1.5	2.5	10.1848491846467	10.1848491846467	2 2	LOPART	94	1
1.5	#000000	2.5	3.5	11.5878453312088	11.5878453312088	3 3	LOPART	94	1
1.5	#000000	3.5	4.5	8.86962432575371	8.86962432575371	4 4	LOPART	94	1
1.5	#000000	4.5	6.5	10.0260842639151	10.0260842639151	5 6	LOPART	94	1
1.5	#000000	6.5	7.5	10.7079547292717	10.7079547292717	7 7	LOPART	94	1
1.5	#000000	7.5	8.5	9.76030197582816	9.76030197582816	8 8	LOPART	94	1
1.5	#000000	8.5	9.5	11.9844739366529	11.9844739366529	9 9	LOPART	94	1
1.5	#000000	9.5	10.5	9.86121298788034	9.86121298788034	10 10	LOPART	94	1
1.5	#000000	10.5	11.5	10.4176507507926	10.4176507507926	11 11	LOPART	94	1
1.5	#000000	11.5	12.5	10.9817527774637	10.9817527774637	12 12	LOPART	94	1
1.5	#000000	12.5	13.5	9.6073046444962	9.6073046444962	13 13	LOPART	94	1
1.5	#000000	13.5	14.5	8.96033102305108	8.96033102305108	14 14	LOPART	94	1
1.5	#000000	14.5	15.5	11.7822289603086	11.7822289603086	15 15	LOPART	94	1
1.5	#000000	15.5	16.5	7.68893091539482	7.68893091539482	16 16	LOPART	94	1
1.5	#000000	16.5	17.5	10.8786045809213	10.8786045809213	17 17	LOPART	94	1
1.5	#000000	17.5	18.5	10.0358067180152	10.0358067180152	18 18	LOPART	94	1
1.5	#000000	18.5	25.5	10.8407449788019	10.8407449788019	19 25	LOPART	94	1
1.5	#000000	25.5	30.5	6.70216254532261	6.70216254532261	26 30	LOPART	94	1
1.5	#000000	30.5	32.5	7.52894950242987	7.52894950242987	31 32	LOPART	94	1
1.5	#000000	32.5	33.5	8.07616435381198	8.07616435381198	33 33	LOPART	94	1
1.5	#000000	33.5	34.5	6.71584227951178	6.71584227951178	34 34	LOPART	94	1
1.5	#000000	34.5	36.5	6.31383211366423	6.31383211366423	35 36	LOPART	94	1
1.5	#000000	36.5	37.5	5.27402022085397	5.27402022085397	37 37	LOPART	94	1
1.5	#000000	37.5	38.5	6.09741552023633	6.09741552023633	38 38	LOPART	94	1
1.5	#000000	38.5	41.5	6.60361309644486	6.60361309644486	39 41	LOPART	94	1
1.5	#000000	41.5	42.5	5.04089682483289	5.04089682483289	42 42	LOPART	94	1
1.5	#000000	42.5	43.5	6.15829493986439	6.15829493986439	43 43	LOPART	94	1
1.5	#000000	43.5	44.5	8.90354746734766	8.90354746734766	44 44	LOPART	94	1
1.5	#000000	44.5	51.5	7.1422671487426	7.1422671487426	45 51	LOPART	94	1
1.5	#000000	51.5	55.5	8.43304929681118	8.43304929681118	52 55	LOPART	94	1
1.5	#000000	55.5	56.5	6.03412175855266	6.03412175855266	56 56	LOPART	94	1
1.5	#000000	56.5	57.5	7.67702890624003	7.67702890624003	57 57	LOPART	94	1
1.5	#000000	57.5	59.5	9.03754616477136	9.03754616477136	58 59	LOPART	94	1
1.5	#000000	59.5	60.5	9.67161876732598	9.67161876732598	60 60	LOPART	94	1
1.5	#000000	60.5	61.5	6.21175779323511	6.21175779323511	61 61	LOPART	94	1
1.5	#000000	61.5	62.5	10.0312425187552	10.0312425187552	62 62	LOPART	94	1
1.5	#000000	62.5	63.5	7.29685566700607	7.29685566700607	63 63	LOPART	94	1
1.5	#000000	63.5	65.5	8.3321997800204	8.3321997800204	64 65	LOPART	94	1
1.5	#000000	65.5	66.5	7.18000489438384	7.18000489438384	66 66	LOPART	94	1
1.5	#000000	66.5	67.5	6.00115300503592	6.00115300503592	67 67	LOPART	94	1
1.5	#000000	67.5	68.5	7.52070740854833	7.52070740854833	68 68	LOPART	94	1
1.5	#000000	68.5	69.5	8.08417990432224	8.08417990432224	69 69	LOPART	94	1
1.5	#000000	69.5	71.5	7.09161886191447	7.09161886191447	70 71	LOPART	94	1
1.5	#000000	71.5	75.5	8.1424784575037	8.1424784575037	72 75	LOPART	94	1
1.5	#000000	75.5	76.5	4.09288962440655	4.09288962440655	76 76	LOPART	94	1
1.5	#000000	76.5	77.5	6.30351223242224	6.30351223242224	77 77	LOPART	94	1
1.5	#000000	77.5	79.5	5.91215768542378	5.91215768542378	78 79	LOPART	94	1
1.5	#000000	79.5	90.5	4.80348097400612	4.80348097400612	80 90	LOPART	94	1
1.5	#000000	90.5	92.5	6.64077290365316	6.64077290365316	91 92	LOPART	94	1
1.5	#000000	92.5	94.5	3.72896817910475	3.72896817910475	93 94	LOPART	94	1
1.5	#000000	94.5	96.5	3.6171121529549	3.6171121529549	95 96	LOPART	94	1
1.5	#000000	0.5	1.5	9.10308545337502	9.10308545337502	1 1	LOPART	95	1
1.5	#000000	1.5	2.5	10.1848491846467	10.1848491846467	2 2	LOPART	95	1
1.5	#000000	2.5	3.5	11.5878453312088	11.5878453312088	3 3	LOPART	95	1
1.5	#000000	3.5	4.5	8.86962432575371	8.86962432575371	4 4	LOPART	95	1
1.5	#000000	4.5	6.5	10.0260842639151	10.0260842639151	5 6	LOPART	95	1
1.5	#000000	6.5	7.5	10.7079547292717	10.7079547292717	7 7	LOPART	95	1
1.5	#000000	7.5	8.5	9.76030197582816	9.76030197582816	8 8	LOPART	95	1
1.5	#000000	8.5	9.5	11.9844739366529	11.9844739366529	9 9	LOPART	95	1
1.5	#000000	9.5	10.5	9.86121298788034	9.86121298788034	10 10	LOPART	95	1
1.5	#000000	10.5	11.5	10.4176507507926	10.4176507507926	11 11	LOPART	95	1
1.5	#000000	11.5	12.5	10.9817527774637	10.9817527774637	12 12	LOPART	95	1
1.5	#000000	12.5	13.5	9.6073046444962	9.6073046444962	13 13	LOPART	95	1
1.5	#000000	13.5	14.5	8.96033102305108	8.96033102305108	14 14	LOPART	95	1
1.5	#000000	14.5	15.5	11.7822289603086	11.7822289603086	15 15	LOPART	95	1
1.5	#000000	15.5	16.5	7.68893091539482	7.68893091539482	16 16	LOPART	95	1
1.5	#000000	16.5	17.5	10.8786045809213	10.8786045809213	17 17	LOPART	95	1
1.5	#000000	17.5	18.5	10.0358067180152	10.0358067180152	18 18	LOPART	95	1
1.5	#000000	18.5	25.5	10.8407449788019	10.8407449788019	19 25	LOPART	95	1
1.5	#000000	25.5	30.5	6.70216254532261	6.70216254532261	26 30	LOPART	95	1
1.5	#000000	30.5	32.5	7.52894950242987	7.52894950242987	31 32	LOPART	95	1
1.5	#000000	32.5	33.5	8.07616435381198	8.07616435381198	33 33	LOPART	95	1
1.5	#000000	33.5	34.5	6.71584227951178	6.71584227951178	34 34	LOPART	95	1
1.5	#000000	34.5	36.5	6.31383211366423	6.31383211366423	35 36	LOPART	95	1
1.5	#000000	36.5	37.5	5.27402022085397	5.27402022085397	37 37	LOPART	95	1
1.5	#000000	37.5	38.5	6.09741552023633	6.09741552023633	38 38	LOPART	95	1
1.5	#000000	38.5	41.5	6.60361309644486	6.60361309644486	39 41	LOPART	95	1
1.5	#000000	41.5	42.5	5.04089682483289	5.04089682483289	42 42	LOPART	95	1
1.5	#000000	42.5	43.5	6.15829493986439	6.15829493986439	43 43	LOPART	95	1
1.5	#000000	43.5	44.5	8.90354746734766	8.90354746734766	44 44	LOPART	95	1
1.5	#000000	44.5	51.5	7.1422671487426	7.1422671487426	45 51	LOPART	95	1
1.5	#000000	51.5	55.5	8.43304929681118	8.43304929681118	52 55	LOPART	95	1
1.5	#000000	55.5	56.5	6.03412175855266	6.03412175855266	56 56	LOPART	95	1
1.5	#000000	56.5	57.5	7.67702890624003	7.67702890624003	57 57	LOPART	95	1
1.5	#000000	57.5	59.5	9.03754616477136	9.03754616477136	58 59	LOPART	95	1
1.5	#000000	59.5	60.5	9.67161876732598	9.67161876732598	60 60	LOPART	95	1
1.5	#000000	60.5	61.5	6.21175779323511	6.21175779323511	61 61	LOPART	95	1
1.5	#000000	61.5	62.5	10.0312425187552	10.0312425187552	62 62	LOPART	95	1
1.5	#000000	62.5	63.5	7.29685566700607	7.29685566700607	63 63	LOPART	95	1
1.5	#000000	63.5	65.5	8.3321997800204	8.3321997800204	64 65	LOPART	95	1
1.5	#000000	65.5	66.5	7.18000489438384	7.18000489438384	66 66	LOPART	95	1
1.5	#000000	66.5	67.5	6.00115300503592	6.00115300503592	67 67	LOPART	95	1
1.5	#000000	67.5	68.5	7.52070740854833	7.52070740854833	68 68	LOPART	95	1
1.5	#000000	68.5	69.5	8.08417990432224	8.08417990432224	69 69	LOPART	95	1
1.5	#000000	69.5	71.5	7.09161886191447	7.09161886191447	70 71	LOPART	95	1
1.5	#000000	71.5	75.5	8.1424784575037	8.1424784575037	72 75	LOPART	95	1
1.5	#000000	75.5	76.5	4.09288962440655	4.09288962440655	76 76	LOPART	95	1
1.5	#000000	76.5	77.5	6.30351223242224	6.30351223242224	77 77	LOPART	95	1
1.5	#000000	77.5	79.5	5.91215768542378	5.91215768542378	78 79	LOPART	95	1
1.5	#000000	79.5	90.5	4.80348097400612	4.80348097400612	80 90	LOPART	95	1
1.5	#000000	90.5	92.5	6.64077290365316	6.64077290365316	91 92	LOPART	95	1
1.5	#000000	92.5	95.5	3.64842185449618	3.64842185449618	93 95	LOPART	95	1
1.5	#000000	95.5	96.5	3.7468951006308	3.7468951006308	96 96	LOPART	95	1
